,Loss G,Loss D
0,65.2910385131836,1.3877577781677246
1,57.50955581665039,1.382551670074463
2,44.514766693115234,1.384369134902954
3,66.53826904296875,1.3832905292510986
4,60.71276092529297,1.3805267810821533
5,54.48760986328125,1.3802595138549805
6,41.69100570678711,1.3830441236495972
7,40.086551666259766,1.3801497220993042
8,50.509403228759766,1.377289056777954
9,52.946468353271484,1.3745572566986084
10,54.528160095214844,1.373764157295227
11,62.1590576171875,1.3712918758392334
12,56.3881950378418,1.370836615562439
13,53.69181442260742,1.3713923692703247
14,55.25384521484375,1.3672211170196533
15,40.445556640625,1.378591537475586
16,40.52776336669922,1.3727545738220215
17,45.07695770263672,1.3684797286987305
18,55.24876022338867,1.3596060276031494
19,45.3643798828125,1.3692781925201416
20,40.34197998046875,1.3754819631576538
21,44.956966400146484,1.372572898864746
22,47.42595291137695,1.362686038017273
23,43.82572555541992,1.3618757724761963
24,53.47846603393555,1.357811450958252
25,40.811100006103516,1.3660331964492798
26,70.91156768798828,1.3453845977783203
27,38.56123733520508,1.3703792095184326
28,58.185394287109375,1.3358758687973022
29,58.04695129394531,1.343430519104004
30,38.9560432434082,1.3646595478057861
31,50.620975494384766,1.3530464172363281
32,59.364009857177734,1.3334970474243164
33,42.1352653503418,1.3680838346481323
34,68.07938385009766,1.3160698413848877
35,37.14750289916992,1.3657875061035156
36,50.6757926940918,1.3498233556747437
37,66.88536834716797,1.3295000791549683
38,55.25761795043945,1.3294477462768555
39,57.40090560913086,1.3212780952453613
40,38.799156188964844,1.349487066268921
41,39.5012092590332,1.3479329347610474
42,49.41891860961914,1.3229156732559204
43,49.767948150634766,1.3138916492462158
44,56.97714614868164,1.2956137657165527
45,67.34113311767578,1.263337254524231
46,35.7313232421875,1.342038869857788
47,39.64278030395508,1.3386585712432861
48,43.65899658203125,1.316846251487732
49,43.73530960083008,1.3109586238861084
50,42.25168991088867,1.305134892463684
51,43.39788055419922,1.3184391260147095
52,42.17731475830078,1.3311481475830078
53,41.185768127441406,1.31990385055542
54,46.91499710083008,1.2634799480438232
55,39.221805572509766,1.3180773258209229
56,37.26899337768555,1.3310449123382568
57,49.9444694519043,1.2988533973693848
58,54.64784240722656,1.3182814121246338
59,64.73296356201172,1.2549669742584229
60,38.47240447998047,1.2770297527313232
61,42.11819076538086,1.3343780040740967
62,76.46007537841797,1.1950387954711914
63,37.64729309082031,1.336448073387146
64,57.095191955566406,1.2526960372924805
65,58.5655517578125,1.218969702720642
66,51.86028289794922,1.2300962209701538
67,42.621681213378906,1.252634048461914
68,40.43566131591797,1.2388607263565063
69,51.0826416015625,1.203087568283081
70,42.78203582763672,1.304396629333496
71,37.83721923828125,1.2331421375274658
72,46.818763732910156,1.2170140743255615
73,37.41910934448242,1.2630860805511475
74,36.36984634399414,1.29764986038208
75,77.6240463256836,1.04338538646698
76,49.77495193481445,1.155048131942749
77,72.54885864257812,1.0131001472473145
78,51.82187271118164,1.1737562417984009
79,56.0256462097168,1.0858838558197021
80,45.7327766418457,1.209181547164917
81,50.36985778808594,1.0700178146362305
82,50.91311264038086,1.0789856910705566
83,52.1414794921875,1.006230115890503
84,52.399925231933594,1.0613155364990234
