,Loss G,Loss D
0,37.11448287963867,1.8089995137415826e-06
1,37.87736129760742,0.0
2,55.90087127685547,-1.4210854715202004e-14
3,29.241975784301758,3.552713678800501e-14
4,52.39680480957031,7.105427357601002e-14
5,33.228267669677734,2.842170943040401e-14
6,40.44391632080078,0.0
7,69.73259735107422,-5.684341886080802e-14
8,41.74494934082031,2.842170943040401e-14
9,47.35994338989258,8.526512829121202e-14
10,58.166526794433594,-4.263256414560601e-14
11,51.074886322021484,2.842170943040401e-14
12,69.26087951660156,-1.7053025658242404e-13
13,52.81726837158203,-1.4210854715202004e-13
14,48.70660400390625,-9.947598300641403e-14
15,32.88228988647461,-1.4210854715202004e-14
16,57.50436019897461,7.105427357601002e-14
17,40.724979400634766,1.1368683772161603e-13
18,48.75543212890625,1.1368683772161603e-13
19,55.117034912109375,-2.842170943040401e-14
20,47.167179107666016,1.9895196601282805e-13
21,52.106101989746094,-2.842170943040401e-14
22,52.10200500488281,2.842170943040401e-14
23,47.54229736328125,8.526512829121202e-14
24,40.29685592651367,-1.1368683772161603e-13
25,47.533782958984375,-5.684341886080802e-14
26,57.08584213256836,8.526512829121202e-14
27,35.93402099609375,-5.684341886080802e-14
28,51.548091888427734,2.842170943040401e-14
29,38.72004318237305,-2.842170943040401e-14
30,44.77821731567383,8.526512829121202e-14
31,46.30664825439453,-5.684341886080802e-14
32,55.85917663574219,-5.684341886080802e-14
33,53.424007415771484,2.842170943040401e-14
34,40.28776931762695,-2.2737367544323206e-13
35,36.882747650146484,-1.1368683772161603e-13
36,48.47965621948242,-5.684341886080802e-14
37,49.60546875,2.842170943040401e-14
38,36.77149200439453,-1.7053025658242404e-13
39,59.09788513183594,-8.526512829121202e-14
40,45.700801849365234,-2.842170943040401e-14
41,47.28776550292969,-1.4210854715202004e-13
42,58.83853530883789,-5.684341886080802e-14
43,37.55506134033203,-1.4210854715202004e-13
44,61.79457473754883,0.0
45,40.032135009765625,-5.684341886080802e-14
46,58.37068557739258,-1.4210854715202004e-13
47,35.55064392089844,-8.526512829121202e-14
48,47.006439208984375,-1.1368683772161603e-13
49,59.247337341308594,2.842170943040401e-14
50,45.749698638916016,-5.684341886080802e-14
51,48.3197021484375,-5.684341886080802e-14
52,46.47032165527344,1.7053025658242404e-13
53,36.849395751953125,1.1368683772161603e-13
54,50.507362365722656,-1.4210854715202004e-13
55,69.83015441894531,1.9895196601282805e-13
56,60.33959197998047,-8.526512829121202e-14
57,55.1561164855957,-5.684341886080802e-14
58,48.50448226928711,-2.842170943040401e-14
59,41.27607345581055,-2.842170943040401e-14
60,64.14276885986328,5.684341886080802e-14
61,40.489376068115234,-8.526512829121202e-14
62,47.07455825805664,8.526512829121202e-14
63,46.16239929199219,-2.842170943040401e-14
64,52.576141357421875,2.842170943040401e-14
65,50.48865509033203,2.842170943040401e-14
66,37.52674865722656,-1.1368683772161603e-13
67,41.20537185668945,-1.4210854715202004e-13
68,68.16859436035156,-5.684341886080802e-14
69,51.42142105102539,-5.684341886080802e-14
70,41.46005630493164,-2.842170943040401e-14
71,58.68837356567383,0.0
72,49.37737274169922,-5.684341886080802e-14
73,51.927703857421875,1.1368683772161603e-13
74,40.96068572998047,5.684341886080802e-14
75,62.222747802734375,1.4210854715202004e-13
76,37.4515495300293,-1.1368683772161603e-13
77,46.755550384521484,1.9895196601282805e-13
78,42.61313247680664,-5.684341886080802e-14
79,48.45066452026367,-5.684341886080802e-14
80,40.03185272216797,2.842170943040401e-14
81,50.603824615478516,-2.842170943040401e-14
82,36.03774642944336,5.684341886080802e-14
83,47.56583786010742,0.0
84,43.782379150390625,5.684341886080802e-14
85,40.03926086425781,-2.842170943040401e-14
86,36.966766357421875,5.684341886080802e-14
87,31.948652267456055,1.1368683772161603e-13
88,35.72810745239258,-2.842170943040401e-14
89,40.04896545410156,-2.842170943040401e-14
90,53.476707458496094,1.9895196601282805e-13
91,46.03693389892578,-8.526512829121202e-14
92,69.60399627685547,5.684341886080802e-14
93,59.01046371459961,5.684341886080802e-14
94,36.696563720703125,0.0
95,56.82706069946289,1.1368683772161603e-13
96,55.967445373535156,-1.1368683772161603e-13
97,39.246097564697266,-1.7053025658242404e-13
98,57.160125732421875,-1.1368683772161603e-13
99,48.25843811035156,-2.842170943040401e-14
100,31.33768081665039,-1.1368683772161603e-13
101,43.661251068115234,1.7053025658242404e-13
102,35.64908218383789,0.0
103,50.55268859863281,8.526512829121202e-14
104,66.34033966064453,-2.842170943040401e-14
105,43.62367248535156,-5.684341886080802e-14
106,54.28998565673828,1.1368683772161603e-13
107,40.77505111694336,-5.684341886080802e-14
108,43.70391845703125,-1.4210854715202004e-13
109,45.2391471862793,-8.526512829121202e-14
110,37.803218841552734,-5.684341886080802e-14
111,43.98113250732422,2.842170943040401e-14
112,50.25999069213867,-1.1368683772161603e-13
113,55.447166442871094,-8.526512829121202e-14
114,48.963375091552734,-2.842170943040401e-14
115,42.43192672729492,2.842170943040401e-14
116,52.52511978149414,2.842170943040401e-14
117,46.62735366821289,0.0
118,40.569339752197266,-5.684341886080802e-14
119,30.856088638305664,0.0
120,43.75786590576172,1.1368683772161603e-13
121,38.98291778564453,0.0
122,50.50909423828125,5.684341886080802e-14
123,58.99633026123047,2.842170943040401e-14
124,46.547523498535156,5.684341886080802e-14
125,59.028995513916016,0.0
126,33.80877685546875,-5.684341886080802e-14
127,55.79636764526367,1.4210854715202004e-13
128,46.734703063964844,1.1368683772161603e-13
129,55.71047592163086,-2.842170943040401e-14
130,72.19756317138672,-2.842170943040401e-14
131,36.62233352661133,-5.684341886080802e-14
132,38.51985549926758,0.0
133,43.601051330566406,-2.842170943040401e-14
134,44.73529052734375,0.0
135,55.24874496459961,-2.842170943040401e-14
136,48.069210052490234,-2.842170943040401e-14
137,42.65146255493164,-2.842170943040401e-14
138,36.08881378173828,0.0
139,38.276634216308594,-1.7053025658242404e-13
140,31.7463436126709,-2.842170943040401e-14
141,38.32415771484375,-5.684341886080802e-14
142,55.329261779785156,2.842170943040401e-14
143,37.51872634887695,-1.7053025658242404e-13
144,31.580976486206055,-1.4210854715202004e-13
145,42.15754699707031,-2.842170943040401e-14
146,58.25248336791992,-2.842170943040401e-14
147,35.01313018798828,-2.842170943040401e-14
148,36.8397331237793,-2.842170943040401e-14
149,56.14452362060547,-5.684341886080802e-14
150,44.37501525878906,-5.684341886080802e-14
151,62.07539367675781,-2.842170943040401e-14
152,38.067806243896484,1.4210854715202004e-13
153,40.65989685058594,-8.526512829121202e-14
154,38.18629837036133,1.1368683772161603e-13
155,48.092308044433594,2.842170943040401e-14
156,42.162933349609375,8.526512829121202e-14
157,57.56545639038086,-2.842170943040401e-14
158,40.47038650512695,0.0
159,32.722476959228516,-2.842170943040401e-14
160,39.48324966430664,-8.526512829121202e-14
161,54.22865676879883,-8.526512829121202e-14
162,38.28273010253906,1.4210854715202004e-13
163,48.383544921875,-8.526512829121202e-14
164,43.975887298583984,-2.842170943040401e-14
165,46.04905700683594,2.842170943040401e-14
166,35.468753814697266,1.1368683772161603e-13
167,39.896026611328125,2.842170943040401e-14
168,43.18549728393555,0.0
169,36.13273620605469,2.842170943040401e-14
170,53.370147705078125,1.4210854715202004e-13
171,47.829322814941406,2.842170943040401e-14
172,58.83546447753906,1.4210854715202004e-13
173,25.312915802001953,5.684341886080802e-14
174,45.789466857910156,-8.526512829121202e-14
175,43.85064697265625,1.4210854715202004e-13
176,39.70314407348633,0.0
177,48.30778503417969,1.7053025658242404e-13
178,33.45364761352539,1.1368683772161603e-13
179,33.595882415771484,5.684341886080802e-14
180,33.707557678222656,5.684341886080802e-14
181,41.34768295288086,0.0
182,28.918346405029297,0.0
183,31.799325942993164,-2.842170943040401e-14
184,41.82024383544922,-8.526512829121202e-14
185,42.42586898803711,-8.526512829121202e-14
186,37.80910110473633,1.9895196601282805e-13
187,39.55021667480469,-2.842170943040401e-14
188,44.790672302246094,5.684341886080802e-14
189,40.83332824707031,-5.684341886080802e-14
190,49.4918212890625,-5.684341886080802e-14
191,41.83799362182617,-8.526512829121202e-14
192,42.26533508300781,1.1368683772161603e-13
193,32.71047592163086,5.684341886080802e-14
194,37.62059020996094,5.684341886080802e-14
195,44.39468765258789,-5.684341886080802e-14
196,46.47669982910156,-2.842170943040401e-14
197,46.19340133666992,2.842170943040401e-14
198,48.39152908325195,5.684341886080802e-14
199,39.258121490478516,2.8421709430404007e-13
200,40.21662139892578,-2.842170943040401e-14
201,39.49163818359375,0.0
202,25.31900405883789,-2.842170943040401e-14
203,41.987754821777344,-8.526512829121202e-14
204,40.96678924560547,-8.526512829121202e-14
205,40.85820007324219,-2.842170943040401e-14
206,33.27132034301758,-8.526512829121202e-14
207,52.847747802734375,2.2737367544323206e-13
208,28.19276237487793,-5.684341886080802e-14
209,26.742284774780273,1.1368683772161603e-13
210,36.440528869628906,8.526512829121202e-14
211,55.165863037109375,1.4210854715202004e-13
212,38.961814880371094,0.0
213,48.57597732543945,0.0
214,39.1666259765625,-5.684341886080802e-14
215,33.41633224487305,5.684341886080802e-14
216,41.2861213684082,1.1368683772161603e-13
217,62.92287826538086,1.9895196601282805e-13
218,52.53123474121094,5.684341886080802e-14
219,43.68439865112305,-8.526512829121202e-14
220,58.033042907714844,0.0
221,48.88003921508789,-2.842170943040401e-14
222,43.41203308105469,1.7053025658242404e-13
223,62.99148178100586,5.684341886080802e-14
224,38.1209831237793,-5.684341886080802e-14
225,29.531496047973633,1.4210854715202004e-13
226,39.80517578125,-1.4210854715202004e-13
227,37.722293853759766,8.526512829121202e-14
228,41.55417251586914,-2.842170943040401e-14
229,48.43339157104492,-8.526512829121202e-14
230,30.367151260375977,2.842170943040401e-14
231,43.492698669433594,-8.526512829121202e-14
232,53.0621223449707,2.842170943040401e-14
233,32.81502914428711,8.526512829121202e-14
234,51.94096374511719,-1.4210854715202004e-13
235,36.7392692565918,-2.842170943040401e-14
236,44.19194793701172,-5.684341886080802e-14
237,38.95267105102539,8.526512829121202e-14
238,51.14131164550781,5.684341886080802e-14
239,26.368860244750977,2.5579538487363607e-13
240,40.326595306396484,-2.842170943040401e-14
241,34.86217498779297,-5.684341886080802e-14
242,37.82588577270508,-5.684341886080802e-14
243,44.477176666259766,-8.526512829121202e-14
244,39.339111328125,-2.842170943040401e-14
245,50.64689636230469,-2.842170943040401e-14
246,52.41840362548828,2.842170943040401e-14
247,31.565013885498047,-8.526512829121202e-14
248,50.478458404541016,2.842170943040401e-14
249,31.43770980834961,8.526512829121202e-14
250,36.85688018798828,0.0
251,38.39011001586914,2.842170943040401e-14
252,37.97570037841797,2.842170943040401e-14
253,36.55628204345703,8.526512829121202e-14
254,39.69691848754883,-2.2737367544323206e-13
255,41.63026809692383,-2.842170943040401e-14
256,67.35518646240234,-5.684341886080802e-14
257,66.21808624267578,1.9895196601282805e-13
258,45.66299057006836,2.842170943040401e-14
259,37.35483932495117,2.2737367544323206e-13
260,46.1961555480957,-8.526512829121202e-14
261,27.183488845825195,-1.1368683772161603e-13
262,43.01347351074219,-1.4210854715202004e-13
263,42.453487396240234,1.7053025658242404e-13
264,30.31100845336914,-8.526512829121202e-14
265,32.84342575073242,-1.9895196601282805e-13
266,33.18084716796875,-1.1368683772161603e-13
267,38.18616485595703,0.0
268,37.22154235839844,-5.684341886080802e-14
269,31.647380828857422,5.684341886080802e-14
270,37.982120513916016,1.7053025658242404e-13
271,42.69995880126953,-2.842170943040401e-14
272,42.105655670166016,-1.1368683772161603e-13
273,32.26968765258789,-1.1368683772161603e-13
274,37.01107406616211,-1.4210854715202004e-13
275,33.67279815673828,-1.1368683772161603e-13
276,50.5908203125,-8.526512829121202e-14
277,47.44023513793945,-1.1368683772161603e-13
278,25.714149475097656,-2.842170943040401e-14
279,40.54084777832031,2.842170943040401e-14
280,41.60745620727539,5.684341886080802e-14
281,39.55543899536133,2.2737367544323206e-13
282,39.921356201171875,1.1368683772161603e-13
283,48.91951370239258,-5.684341886080802e-14
284,42.305049896240234,2.842170943040401e-14
285,25.603464126586914,-5.684341886080802e-14
286,30.564685821533203,-1.9895196601282805e-13
287,32.415382385253906,2.842170943040401e-14
288,23.870790481567383,-2.842170943040401e-14
289,61.467010498046875,-1.9895196601282805e-13
290,35.13309097290039,8.526512829121202e-14
291,46.93479537963867,-1.4210854715202004e-13
292,33.05097961425781,1.1368683772161603e-13
293,42.455055236816406,0.0
294,30.53989028930664,-2.842170943040401e-14
295,40.226318359375,8.526512829121202e-14
296,58.227848052978516,1.1368683772161603e-13
297,30.960554122924805,-2.842170943040401e-14
298,55.08230209350586,-1.9895196601282805e-13
299,36.68300247192383,-2.842170943040401e-14
300,20.973722457885742,5.684341886080802e-14
301,53.964454650878906,5.684341886080802e-14
302,40.21731948852539,1.1368683772161603e-13
303,45.78544616699219,0.0
304,30.002233505249023,-5.684341886080802e-14
305,42.962059020996094,2.842170943040401e-14
306,51.90265655517578,-1.9895196601282805e-13
307,31.77281951904297,1.1368683772161603e-13
308,35.14425277709961,-8.526512829121202e-14
309,42.7968635559082,-2.842170943040401e-14
310,46.66197204589844,5.684341886080802e-14
311,46.81072998046875,-2.842170943040401e-14
312,39.61629104614258,2.842170943040401e-14
313,42.860557556152344,8.526512829121202e-14
314,40.752525329589844,2.842170943040401e-14
315,34.980831146240234,2.842170943040401e-14
316,26.373676300048828,8.526512829121202e-14
317,33.30940246582031,-2.842170943040401e-14
318,33.12800979614258,-8.526512829121202e-14
319,44.34274673461914,-2.842170943040401e-14
320,36.956153869628906,-1.1368683772161603e-13
321,39.28297424316406,5.684341886080802e-14
322,53.21405029296875,-2.842170943040401e-14
323,34.67086410522461,0.0
324,39.7126579284668,0.0
325,29.843734741210938,1.4210854715202004e-13
326,37.439964294433594,0.0
327,46.69526672363281,1.4210854715202004e-13
328,30.8408260345459,0.0
329,53.496551513671875,2.842170943040401e-14
330,30.605579376220703,-8.526512829121202e-14
331,34.873191833496094,-2.842170943040401e-14
332,36.59599685668945,0.0
333,39.194091796875,1.7053025658242404e-13
334,44.156803131103516,-8.526512829121202e-14
335,28.235668182373047,-1.4210854715202004e-13
336,29.647504806518555,1.4210854715202004e-13
337,37.67584228515625,2.842170943040401e-14
338,52.960205078125,-2.2737367544323206e-13
339,36.63509750366211,0.0
340,36.899681091308594,2.842170943040401e-14
341,57.54439926147461,2.842170943040401e-14
342,27.529916763305664,-2.842170943040401e-14
343,43.44926834106445,1.7053025658242404e-13
344,31.73215103149414,-1.4210854715202004e-13
345,37.88896942138672,-1.7053025658242404e-13
346,38.13633728027344,0.0
347,48.044857025146484,5.684341886080802e-14
348,21.319210052490234,0.0
349,35.56383514404297,-5.684341886080802e-14
350,34.648887634277344,2.842170943040401e-14
351,51.02643966674805,-8.526512829121202e-14
352,37.692054748535156,-5.684341886080802e-14
353,38.641563415527344,2.842170943040401e-14
354,37.319026947021484,-5.684341886080802e-14
355,54.63252639770508,-2.842170943040401e-14
356,45.10109329223633,-1.4210854715202004e-13
357,43.13624954223633,-2.842170943040401e-14
358,45.981536865234375,5.684341886080802e-14
359,47.856353759765625,2.842170943040401e-14
360,34.23392868041992,5.684341886080802e-14
361,28.428396224975586,-2.842170943040401e-14
362,31.725046157836914,-8.526512829121202e-14
363,30.21076011657715,-1.1368683772161603e-13
364,35.532997131347656,2.842170943040401e-14
365,45.188377380371094,-2.842170943040401e-14
366,27.08218002319336,1.4210854715202004e-13
367,40.157386779785156,-2.842170943040401e-14
368,40.884063720703125,1.4210854715202004e-13
369,35.36237335205078,8.526512829121202e-14
370,44.069122314453125,1.4210854715202004e-13
371,43.694679260253906,-1.1368683772161603e-13
372,52.131431579589844,0.0
373,32.18874740600586,-1.1368683772161603e-13
374,31.355667114257812,1.4210854715202004e-13
375,43.09970474243164,5.684341886080802e-14
376,49.04941177368164,-2.842170943040401e-14
377,25.8666934967041,-2.842170943040401e-14
378,60.032779693603516,-2.842170943040401e-14
379,41.95295715332031,2.842170943040401e-14
380,27.564022064208984,-2.842170943040401e-14
381,29.239009857177734,2.842170943040401e-14
382,42.7403678894043,0.0
383,49.24931335449219,0.0
384,28.9093074798584,2.842170943040401e-14
385,32.286895751953125,1.1368683772161603e-13
386,31.1094913482666,-1.1368683772161603e-13
387,40.34596252441406,5.684341886080802e-14
388,73.06011199951172,-2.842170943040401e-14
389,41.045997619628906,1.9895196601282805e-13
390,27.19145393371582,-5.684341886080802e-14
391,35.17402267456055,2.842170943040401e-14
392,54.51765060424805,2.842170943040401e-14
393,46.39472579956055,-8.526512829121202e-14
394,44.34629440307617,8.526512829121202e-14
